[493494, 715393, 1038934, -653391, 139086, 825213, 25479, 915329]
[494003, 715815, 1032763, -652054, 139743, 826092, 27189, 915376]
[493713, 715961, 1040014, -650157, 140008, 826332, 29181, 916003]
[492798, 714982, 1044635, -651774, 139135, 824731, 27058, 915356]
[493811, 715343, 1035541, -653139, 139514, 825599, 25693, 915653]
[493959, 715683, 1028177, -652379, 139425, 825593, 27012, 915283]
[494075, 715918, 1034279, -650801, 139220, 825188, 28746, 915453]
[493571, 715829, 1041915, -650893, 139148, 824946, 28099, 916061]
[493858, 715854, 1035591, -652479, 138898, 824718, 26248, 916073]
[494149, 716204, 1027112, -651837, 139116, 825409, 27138, 916004]
[494202, 716754, 1031527, -649982, 139572, 826160, 29443, 915639]
[493819, 716356, 1040038, -650616, 138968, 825039, 28639, 915872]
[493408, 715761, 1035234, -652787, 138496, 824357, 26177, 915386]
[493764, 716059, 1024866, -652874, 138712, 824438, 26106, 915076]
[493670, 716051, 1026037, -651105, 138614, 824656, 27922, 915490]
[493072, 715539, 1036646, -650964, 138151, 824548, 28091, 914953]
[493080, 715551, 1035633, -652947, 137959, 823910, 25980, 915424]
[493590, 715997, 1024993, -653239, 138271, 823851, 25653, 915627]
[494162, 716233, 1024254, -651548, 138456, 824600, 27669, 915217]
[493861, 716115, 1034423, -650791, 138286, 824639, 28410, 915099]
[492717, 715339, 1035679, -652791, 137679, 824132, 26086, 914364]
[492580, 715346, 1025756, -653990, 137748, 823931, 25189, 914689]
[494744, 716394, 1022834, -651775, 139019, 825078, 27481, 915919]
[494059, 716097, 1032301, -650627, 138895, 825242, 28399, 915599]
[493129, 715466, 1035969, -652303, 138459, 824388, 26161, 914654]
[493696, 715843, 1027798, -653089, 138683, 824236, 25408, 915601]
[494652, 716682, 1022825, -651755, 139355, 824880, 27178, 916276]
[495021, 717123, 1030574, -649914, 139625, 825070, 29174, 916635]
[494091, 716433, 1036228, -651204, 138899, 824637, 27353, 915766]
[493616, 716093, 1028493, -653077, 138542, 824426, 25431, 915248]
[493439, 716373, 1020079, -652434, 139317, 825193, 26589, 915794]
[493494, 716571, 1025827, -650482, 139607, 825701, 28789, 916094]
[493035, 715949, 1033186, -651487, 139049, 825715, 27353, 915081]
[493223, 715933, 1027079, -653080, 139186, 825430, 25413, 914755]
[494129, 716396, 1018834, -652805, 139199, 825232, 26113, 914929]
[493853, 716546, 1022042, -651320, 139129, 825298, 27884, 915293]
[492436, 715674, 1031113, -651657, 138929, 825240, 26993, 914546]
[492311, 714824, 1028008, -654277, 138369, 824524, 24414, 914141]
[494358, 716131, 1018259, -653774, 139253, 825378, 25231, 915209]
[494807, 716702, 1019459, -651247, 139416, 826079, 27859, 915229]
[494749, 716549, 1030268, -650964, 138848, 825563, 27784, 915109]
[494055, 716138, 1028259, -652971, 138558, 825047, 25413, 914824]
[493098, 715910, 1018098, -653726, 138639, 825302, 25105, 914750]
[493756, 716419, 1017564, -651778, 138838, 825065, 27270, 915031]
[494809, 716766, 1028075, -650471, 138851, 825256, 28176, 915698]
[493373, 715478, 1029789, -652810, 137795, 824958, 25463, 914146]
[493103, 715366, 1020149, -654055, 138154, 825529, 24389, 913389]
[494159, 716348, 1016718, -652172, 138616, 825627, 26665, 914750]
[494858, 716688, 1025418, -650812, 138361, 824893, 27936, 915559]
[494346, 716097, 1028613, -652317, 138040, 824558, 26038, 915224]
[494144, 716123, 1019980, -653316, 138303, 824503, 25173, 915333]
[494113, 716337, 1014183, -652384, 138563, 824553, 26312, 915171]
[493329, 715926, 1021457, -651403, 138106, 824243, 27291, 914417]
[493791, 715877, 1028003, -652372, 137846, 824504, 25816, 914294]
[494278, 716008, 1020194, -653685, 138092, 825041, 24226, 914096]
[493678, 715886, 1012180, -653628, 138133, 824996, 24861, 913928]
[494351, 716304, 1018343, -651650, 138372, 824616, 27216, 914710]
[494841, 716538, 1026472, -651744, 138488, 824751, 26379, 915654]
[494247, 716048, 1019588, -653607, 138213, 824763, 24133, 914914]
[494269, 716237, 1011192, -653184, 138369, 825534, 24868, 915199]
[493809, 715869, 1015162, -651824, 138054, 825030, 26438, 914616]
[493845, 715692, 1024198, -651722, 138139, 825014, 25706, 913961]
[494049, 715737, 1018808, -653613, 138466, 825536, 23882, 914504]
[494031, 715957, 1009139, -653585, 138674, 825929, 24676, 915296]
[494189, 716240, 1010683, -651435, 138887, 825776, 26811, 916008]
[494944, 716597, 1021697, -650504, 138988, 825746, 27261, 916009]
[494226, 716155, 1020458, -652693, 138694, 825611, 24987, 915946]
[493788, 716121, 1009624, -653330, 138994, 826059, 24694, 915916]
[493953, 716438, 1008379, -651709, 138890, 825799, 26733, 916067]
[494253, 716769, 1018674, -650286, 138929, 825869, 27853, 916578]
[493135, 715529, 1020396, -652552, 137922, 825159, 25186, 914897]
[493248, 715293, 1011408, -653967, 137652, 824996, 24000, 914008]
[494059, 716022, 1008750, -652481, 138166, 825496, 25986, 914618]
[494514, 716466, 1018546, -651122, 138302, 825324, 27245, 915516]
[494110, 716297, 1022538, -652097, 138639, 825198, 25482, 916096]
[493630, 716021, 1014095, -653316, 138651, 825528, 24254, 915592]
[493932, 716199, 1008975, -652549, 138630, 826129, 25442, 915468]
[494216, 716339, 1018369, -650462, 138604, 826009, 27416, 915829]
[493147, 715514, 1025874, -652031, 137734, 824873, 25417, 915006]
[492851, 715162, 1018125, -654114, 137334, 824313, 23550, 914991]
[493783, 715652, 1010926, -653237, 137696, 824646, 24977, 915751]
[493959, 715971, 1018536, -650943, 138011, 825438, 27341, 915321]
[493264, 715382, 1028311, -651597, 137654, 825456, 26281, 915108]
[492803, 714791, 1023124, -653906, 137199, 824653, 23993, 915213]
[493094, 715121, 1013709, -653877, 137583, 824922, 24724, 915458]
[493013, 715327, 1018056, -651624, 137960, 825382, 27241, 915832]
[492203, 714836, 1028239, -651607, 137472, 824572, 26289, 914989]
[492330, 714423, 1025256, -653647, 137081, 823816, 23866, 914515]
[493096, 715002, 1016606, -653729, 137248, 823872, 24486, 915124]
[493478, 715513, 1017908, -652004, 137273, 824188, 26576, 915691]
[493521, 715478, 1028223, -651016, 137713, 824928, 26972, 915581]
[492807, 715077, 1026896, -652721, 138029, 825271, 24756, 915292]
[492522, 715073, 1016969, -653163, 137904, 825370, 24244, 915235]
[492087, 715089, 1015665, -651941, 137722, 825446, 25967, 915039]
[492624, 715395, 1026546, -650774, 138080, 825662, 27009, 915026]
[492767, 715089, 1028338, -652632, 137774, 825178, 25021, 915597]
[492747, 714999, 1018779, -653671, 138143, 825313, 24093, 915489]
[493889, 715859, 1014463, -652187, 138562, 825376, 26143, 915953]
[494094, 716057, 1024122, -650547, 138373, 825388, 28014, 916008]
[492865, 715224, 1028896, -652044, 137711, 824574, 25813, 914779]
[492554, 715160, 1020112, -653572, 137739, 824487, 24658, 915574]
[493039, 715574, 1014191, -652766, 137997, 825308, 26039, 916274]
[492913, 715743, 1022363, -650722, 138409, 825818, 27743, 915811]
[493117, 715443, 1029802, -651365, 138212, 825264, 26434, 915272]
[492524, 715026, 1022404, -653269, 137929, 824648, 24419, 915239]
[492065, 715121, 1014065, -653136, 138184, 825334, 25068, 914358]
[493059, 715763, 1020930, -650813, 138392, 825119, 27698, 914996]
[492599, 715342, 1030797, -651299, 137769, 824392, 26764, 915188]
[492408, 714906, 1026593, -653022, 137483, 824367, 24845, 915018]
