[-48451, -27724, 273561, -1300448, -1089746, 507755, -682239, 371201]
[-48744, -28016, 262504, -1300830, -1090114, 507418, -683117, 371253]
[-48922, -27904, 257091, -1300414, -1089751, 508276, -681567, 371071]
[-48810, -28331, 264856, -1300382, -1090256, 507294, -680729, 370605]
[-47582, -28094, 270959, -1300257, -1090261, 507701, -681772, 370263]
[-47367, -28114, 264026, -1300622, -1090288, 508141, -682521, 371021]
[-47757, -27987, 258619, -1300321, -1089830, 508239, -681217, 372051]
[-48179, -27975, 265091, -1299820, -1089772, 507908, -679988, 371916]
[-48134, -28172, 274107, -1300250, -1090065, 507631, -680626, 372548]
[-48671, -28182, 269300, -1300367, -1089864, 508196, -681713, 372275]
[-49811, -28693, 261426, -1300714, -1089933, 508286, -681417, 371530]
[-49157, -28749, 265768, -1300675, -1090250, 507185, -680202, 370819]
[-47439, -28287, 275806, -1300554, -1090442, 506791, -680390, 370644]
[-47974, -28252, 273702, -1301179, -1090478, 507268, -681705, 371294]
[-48567, -28474, 264601, -1301686, -1090415, 507282, -681556, 371808]
[-48375, -28436, 266237, -1301442, -1090114, 507231, -680042, 371893]
[-48389, -28414, 276003, -1301333, -1090111, 507588, -679841, 371553]
[-48289, -28770, 277283, -1301763, -1090677, 507423, -681603, 370726]
[-48414, -28620, 271144, -1301897, -1090772, 507274, -681524, 370913]
[-48405, -28094, 272243, -1301186, -1090663, 507237, -679588, 371996]
[-49268, -28799, 281571, -1301794, -1091889, 505904, -679849, 371089]
[-48567, -28680, 284777, -1302371, -1092443, 506451, -681253, 370285]
[-47756, -27971, 277376, -1302321, -1092142, 506987, -681021, 371977]
[-48124, -27638, 275274, -1301414, -1091478, 507418, -679452, 372339]
[-49389, -28247, 283706, -1301321, -1091788, 506884, -679060, 372293]
[-48745, -28444, 287154, -1301999, -1092194, 506499, -680550, 371767]
[-48258, -28314, 278631, -1301962, -1091926, 506909, -681062, 371664]
[-46982, -27406, 273636, -1300480, -1090882, 507384, -678847, 373481]
[-46290, -27104, 281493, -1299452, -1090352, 507363, -677306, 373101]
[-47314, -27772, 288061, -1299987, -1090741, 507061, -678899, 372241]
[-47176, -27544, 281796, -1299733, -1090376, 507483, -679717, 372092]
[-46890, -27137, 278236, -1298650, -1089506, 508075, -678249, 373361]
[-47609, -27491, 287271, -1298242, -1089221, 507299, -677481, 373391]
[-47696, -27779, 299658, -1298215, -1089254, 506852, -678227, 372373]
[-49464, -29026, 300766, -1299637, -1090025, 505918, -680416, 371151]
[-48785, -28847, 299976, -1299622, -1089726, 505951, -680027, 370916]
[-48209, -28161, 311243, -1298855, -1089223, 506332, -677923, 372169]
[-49116, -28538, 327506, -1299429, -1089647, 506140, -678356, 371446]
[-48862, -28759, 333339, -1300471, -1090056, 506088, -679901, 371102]
[-48420, -28055, 336085, -1300203, -1089310, 506574, -679078, 372018]
[-49338, -28067, 348418, -1300216, -1089257, 506196, -677669, 372654]
[-49354, -28886, 369489, -1301159, -1090572, 505416, -678462, 371609]
[-49385, -29196, 380228, -1302227, -1091592, 505557, -680199, 370981]
[-50221, -29832, 383392, -1302958, -1092704, 504583, -680665, 370791]
[-50053, -29782, 392721, -1302707, -1093085, 504056, -679304, 371721]
[-49797, -29464, 410931, -1302174, -1093196, 504278, -678518, 372035]
[-50536, -29781, 421288, -1302696, -1093951, 504026, -680135, 371627]
[-50689, -29894, 421303, -1303414, -1094514, 503606, -680642, 371694]
[-51051, -29732, 427924, -1303072, -1094124, 504143, -679124, 371869]
[-51294, -29591, 444379, -1302414, -1093424, 504464, -678222, 371476]
[-51834, -30384, 455104, -1303382, -1093888, 503478, -680424, 369318]
[-51580, -31115, 456313, -1304093, -1094099, 503365, -681749, 369108]
[-50114, -30551, 461260, -1303182, -1093296, 503358, -679893, 372143]
[-49566, -30144, 477424, -1302097, -1092698, 503772, -678331, 372691]
[-49659, -30413, 493941, -1302336, -1093009, 503819, -679776, 371682]
[-50342, -30557, 498996, -1302969, -1093387, 503716, -680971, 371636]
[-50574, -30081, 504929, -1302514, -1092859, 504373, -679336, 372996]
[-50953, -30031, 521452, -1301987, -1092609, 504394, -678093, 372556]
[-52612, -31130, 541819, -1303118, -1093847, 503476, -679806, 370369]
[-51872, -30669, 550163, -1303614, -1093686, 504089, -680809, 370988]
[-50014, -29979, 556341, -1302991, -1093434, 504199, -679715, 371855]
[-50211, -30132, 574724, -1302629, -1093687, 503728, -678346, 371586]
[-51397, -30805, 597960, -1303471, -1094626, 502995, -679027, 371131]
[-51497, -31252, 610140, -1304691, -1095989, 501414, -680997, 369850]
[-50117, -30383, 617643, -1303736, -1095019, 502336, -679503, 372678]
[-49827, -30198, 633861, -1303002, -1094574, 502671, -677716, 373437]
[-50095, -30364, 656837, -1303152, -1094987, 502766, -678029, 371723]
[-50922, -31241, 670143, -1304376, -1096089, 501663, -680269, 370201]
[-50662, -30966, 676956, -1304396, -1095869, 502009, -679942, 370977]
[-50659, -30611, 690608, -1303687, -1095499, 501041, -678296, 371733]
[-51492, -30967, 713895, -1303536, -1095810, 500538, -678162, 371357]
[-52026, -31278, 729419, -1303795, -1096104, 500751, -680029, 369596]
[-51708, -31432, 737567, -1303461, -1096116, 500188, -680424, 368948]
[-50567, -31025, 751389, -1302655, -1095859, 499706, -679008, 369593]
[-51662, -31219, 776083, -1302221, -1095574, 499811, -678240, 370561]
[-52704, -31775, 796306, -1302887, -1096025, 498968, -679896, 370025]
[-53326, -32276, 804950, -1303771, -1096462, 499024, -681157, 369752]
[-52152, -31576, 817754, -1302536, -1095569, 499595, -679901, 369213]
[-52414, -31603, 842434, -1302214, -1095632, 498852, -679302, 368766]
[-53247, -31912, 866001, -1302868, -1095848, 497726, -680603, 369083]
[-54044, -31981, 877197, -1303335, -1095457, 498018, -681475, 370089]
[-52589, -31462, 889455, -1302944, -1094842, 498487, -680649, 369688]
[-52421, -31157, 911334, -1302349, -1094632, 498319, -679392, 369176]
[-53992, -32254, 934922, -1303617, -1096039, 497729, -680974, 367547]
[-54566, -32609, 946591, -1304522, -1096669, 497392, -682415, 367731]
[-55501, -32447, 955257, -1304699, -1096673, 496796, -681702, 368496]
[-53326, -31504, 973901, -1304061, -1096197, 496673, -680060, 367793]
[-53599, -31619, 996161, -1304702, -1096619, 496612, -680792, 366079]
[-54206, -31915, 1006366, -1305895, -1097135, 496391, -682732, 365913]
